2.225762557983398438e+01 2.176951026916503906e+01 2.100574874877929688e+01 2.161414337158203125e+01 2.091669654846191406e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|1.498939514160156250e+01 1.417228889465332031e+01 1.483979225158691406e+01 1.583932495117187500e+01 1.588922691345214844e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
8.325778961181640625e+00 8.517993927001953125e+00 9.001674652099609375e+00 1.099217414855957031e+01 1.136284446716308594e+01 1.133051776885986328e+01 1.101818656921386719e+01 1.039664077758789062e+01 1.037501716613769531e+01 9.819219589233398438e+00 1.000411891937255859e+01 8.889551162719726562e+00 9.393127441406250000e+00 9.017640113830566406e+00 1.062769794464111328e+01 1.020557594299316406e+01 1.090775585174560547e+01 1.110205936431884766e+01 1.069412708282470703e+01 1.033612155914306641e+01 9.391552925109863281e+00 9.563236236572265625e+00 8.029707908630371094e+00 8.555171012878417969e+00 7.969130516052246094e+00 7.874106407165527344e+00 7.651198863983154297e+00 7.975714206695556641e+00 8.535241127014160156e+00 9.002279281616210938e+00 9.484028816223144531e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|1.057537651062011719e+01 1.091944122314453125e+01 1.072461128234863281e+01 9.910840034484863281e+00 1.053724288940429688e+01 1.106734085083007812e+01 1.080966377258300781e+01 1.089811897277832031e+01 1.034049224853515625e+01 1.054554080963134766e+01 1.006366825103759766e+01 1.009209728240966797e+01 9.965750694274902344e+00 9.025511741638183594e+00 9.521841049194335938e+00 9.460592269897460938e+00 9.298696517944335938e+00 8.500395774841308594e+00 8.686970710754394531e+00 8.377552986145019531e+00 8.231719017028808594e+00 8.571513175964355469e+00 8.484319686889648438e+00 8.653365135192871094e+00 9.050443649291992188e+00 9.297921180725097656e+00 9.903078079223632812e+00 9.862671852111816406e+00 9.639610290527343750e+00 9.700528144836425781e+00 9.429628372192382812e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.268491935729980469e+01 2.314640808105468750e+01 2.363861083984375000e+01 2.394998741149902344e+01 2.536269569396972656e+01 2.463498687744140625e+01 2.521456909179687500e+01 2.475208854675292969e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|1.561444187164306641e+01 1.490172767639160156e+01 1.604061698913574219e+01 1.514870738983154297e+01 1.493674373626708984e+01 1.453917312622070312e+01 1.589673614501953125e+01 1.558703708648681641e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.521043586730957031e+01 1.605367469787597656e+01 1.660465812683105469e+01 1.703774452209472656e+01 1.733251190185546875e+01 1.533215999603271484e+01 1.605953598022460938e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|2.573109149932861328e+00 3.180786609649658203e+00 3.911867856979370117e+00 2.961060523986816406e+00 3.652372360229492188e+00 3.539993762969970703e+00 2.260782480239868164e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.296439647674560547e+00 6.497278213500976562e-01 -4.115254282951354980e-01 -1.000895142555236816e+00 -3.172609508037567139e-01 -6.627892851829528809e-01 -6.714767217636108398e-01 -8.483441174030303955e-02 2.126632481813430786e-01 1.270242333412170410e+00 1.833629965782165527e+00 1.292245984077453613e+00 2.435206472873687744e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|1.326062202453613281e+01 1.307129383087158203e+01 1.389013099670410156e+01 1.322242736816406250e+01 1.308567810058593750e+01 1.263033580780029297e+01 1.183185863494873047e+01 1.154915332794189453e+01 1.209234619140625000e+01 1.166697216033935547e+01 1.217883014678955078e+01 1.240354347229003906e+01 1.369743251800537109e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-7.563662528991699219e+00 -8.118860244750976562e+00 -8.712596893310546875e+00 -8.567950248718261719e+00 -7.782584190368652344e+00 -7.088940620422363281e+00 -7.003469944000244141e+00 -6.339555740356445312e+00 -6.795627593994140625e+00 -6.498500347137451172e+00 -5.946225166320800781e+00 -6.525163650512695312e+00 -7.104544639587402344e+00 -7.658102035522460938e+00 -7.822830200195312500e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|1.102340507507324219e+01 1.139748668670654297e+01 1.145551109313964844e+01 1.076001644134521484e+01 1.208607673645019531e+01 1.192245006561279297e+01 1.137905502319335938e+01 1.131018257141113281e+01 1.065926265716552734e+01 1.013956165313720703e+01 1.006691169738769531e+01 9.507225990295410156e+00 9.272590637207031250e+00 9.514661788940429688e+00 1.013297843933105469e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
5.926485538482666016e+00 6.246157646179199219e+00 5.731001377105712891e+00 4.587495803833007812e+00 4.094799041748046875e+00 3.928230285644531250e+00 3.597566604614257812e+00 3.681849002838134766e+00 5.092430114746093750e+00 4.870722293853759766e+00 5.025546550750732422e+00 5.267126560211181641e+00 5.355717182159423828e+00 4.912008285522460938e+00 4.524046421051025391e+00 4.068712711334228516e+00 4.231036186218261719e+00 4.312196254730224609e+00 4.809279918670654297e+00 5.124176502227783203e+00 5.491573333740234375e+00 5.961490631103515625e+00 6.069299221038818359e+00 6.534756183624267578e+00 7.125395774841308594e+00 6.824743747711181641e+00 7.267611503601074219e+00 7.129462242126464844e+00 6.767592906951904297e+00 6.456299781799316406e+00 6.051778316497802734e+00 5.765975952148437500e+00 5.552236080169677734e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|1.059377789497375488e+00 1.415617108345031738e+00 1.656598091125488281e+00 1.573441863059997559e+00 1.836940288543701172e+00 2.234310626983642578e+00 2.605910301208496094e+00 3.167414426803588867e+00 3.763178586959838867e+00 3.382717370986938477e+00 3.046340942382812500e+00 1.702700614929199219e+00 2.152648687362670898e+00 2.195707559585571289e+00 2.747146368026733398e+00 2.866285800933837891e+00 3.275399446487426758e+00 3.837860345840454102e+00 4.272976398468017578e+00 4.405461788177490234e+00 4.683902740478515625e+00 4.453701019287109375e+00 4.149420261383056641e+00 3.791029930114746094e+00 3.144929885864257812e+00 2.760828495025634766e+00 2.607972860336303711e+00 2.074212312698364258e+00 1.810112595558166504e+00 1.954417824745178223e+00 2.400432825088500977e+00 2.319736957550048828e+00 2.900476455688476562e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-2.452013969421386719e+00 -2.817048072814941406e+00 -3.339509487152099609e+00 -4.073908805847167969e+00 -3.793190956115722656e+00 -4.642123699188232422e+00 -4.610877990722656250e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|-4.610319614410400391e+00 -5.312201023101806641e+00 -4.719202518463134766e+00 -5.227717399597167969e+00 -3.717839956283569336e+00 -3.478578567504882812e+00 -4.271329879760742188e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
3.399819374084472656e+00 3.532101631164550781e+00 2.746188640594482422e+00 1.587696194648742676e+00 1.626752257347106934e+00 1.909780979156494141e+00 1.920539975166320801e+00 2.547367334365844727e+00 2.795936107635498047e+00 3.040809392929077148e+00 2.535196542739868164e+00 2.270602226257324219e+00 1.006512522697448730e+00 9.678842425346374512e-01 6.212091445922851562e-01 1.057722091674804688e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|-1.398521327972412109e+01 -1.502624511718750000e+01 -1.530915641784667969e+01 -1.582313346862792969e+01 -1.513716888427734375e+01 -1.452149009704589844e+01 -1.370361423492431641e+01 -1.390785789489746094e+01 -1.459451103210449219e+01 -1.606601333618164062e+01 -1.626950073242187500e+01 -1.561405467987060547e+01 -1.454875373840332031e+01 -1.502295112609863281e+01 -1.559071254730224609e+01 -1.606319046020507812e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.182911300659179688e+01 1.228674793243408203e+01 1.096796703338623047e+01 1.132765007019042969e+01 1.058290863037109375e+01 1.118191146850585938e+01 1.195285511016845703e+01 1.202593040466308594e+01 1.147050571441650391e+01 1.124044799804687500e+01 1.062983608245849609e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|3.751754999160766602e+00 4.396664619445800781e+00 3.864126205444335938e+00 4.567575454711914062e+00 4.907328605651855469e+00 5.410606861114501953e+00 5.315070629119873047e+00 6.079070091247558594e+00 7.083799839019775391e+00 6.461027145385742188e+00 6.595765113830566406e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.462013244628906250e+01 2.374403381347656250e+01 2.442905235290527344e+01 2.519646072387695312e+01 2.590089035034179688e+01 2.589911842346191406e+01 2.511873054504394531e+01 2.444352722167968750e+01 2.456743812561035156e+01 2.514592552185058594e+01 2.526658821105957031e+01 2.427127265930175781e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|5.625981807708740234e+00 6.813311576843261719e+00 6.395138740539550781e+00 6.145296096801757812e+00 6.364632606506347656e+00 7.079624176025390625e+00 6.996520519256591797e+00 7.476849079132080078e+00 8.182961463928222656e+00 8.677255630493164062e+00 8.038069725036621094e+00 8.776790618896484375e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
4.570623874664306641e+00 4.398860931396484375e+00 4.175572872161865234e+00 3.683029890060424805e+00 3.279652357101440430e+00 4.107504844665527344e+00 4.134881019592285156e+00 4.523608207702636719e+00 4.310447692871093750e+00 4.454066276550292969e+00 4.475042343139648438e+00 4.742340087890625000e+00 4.750483989715576172e+00 4.427573680877685547e+00 4.720392227172851562e+00 4.641437530517578125e+00 4.538150787353515625e+00 4.477779865264892578e+00 4.611365795135498047e+00 4.587905883789062500e+00 4.970449447631835938e+00 7.155271053314208984e+00 7.429987907409667969e+00 7.596989631652832031e+00 7.389266014099121094e+00 7.396207332611083984e+00 7.125154972076416016e+00 6.817148208618164062e+00 6.758523464202880859e+00 6.739161014556884766e+00 6.631305217742919922e+00 6.618718624114990234e+00 6.502760887145996094e+00 6.378555774688720703e+00 6.095164775848388672e+00 5.722020626068115234e+00 5.156228542327880859e+00 4.552732944488525391e+00 4.567625999450683594e+00 4.643625736236572266e+00 4.743096351623535156e+00 5.143845558166503906e+00 5.344144821166992188e+00 5.388511180877685547e+00 5.170246601104736328e+00 5.213510513305664062e+00 5.644289016723632812e+00 5.249323844909667969e+00 5.063639640808105469e+00 4.746148586273193359e+00 5.460892200469970703e+00 5.649368286132812500e+00 5.866471290588378906e+00 5.942385196685791016e+00 6.216240882873535156e+00 7.220240116119384766e+00 7.654611587524414062e+00 7.881762981414794922e+00 7.556658744812011719e+00 7.588407039642333984e+00 7.253613948822021484e+00 7.881782531738281250e+00 7.904173374176025391e+00 7.923184394836425781e+00 7.857986450195312500e+00 7.840960979461669922e+00 7.717331886291503906e+00 7.666338443756103516e+00 7.487217903137207031e+00 7.179828166961669922e+00 6.894094467163085938e+00 6.500807762145996094e+00 8.344841003417968750e+00 8.235177040100097656e+00 8.114457130432128906e+00 8.169601440429687500e+00 7.708224296569824219e+00 7.526461601257324219e+00 7.403781890869140625e+00 7.213519573211669922e+00 6.919153690338134766e+00 6.630437850952148438e+00 6.388648509979248047e+00 6.467922210693359375e+00 6.598209857940673828e+00 6.533925056457519531e+00 6.657175064086914062e+00 6.430736064910888672e+00 6.067406654357910156e+00 5.566050529479980469e+00 4.914330482482910156e+00 4.880048751831054688e+00 4.569189548492431641e+00 4.362573623657226562e+00 3.613945245742797852e+00 3.595255136489868164e+00 3.494324207305908203e+00 3.243708133697509766e+00 3.117419004440307617e+00 3.442730903625488281e+00 3.266207933425903320e+00 3.302873611450195312e+00 3.345112085342407227e+00 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan|3.934704780578613281e+00 4.217303276062011719e+00 4.523996829986572266e+00 1.243335366249084473e+00 6.293675303459167480e-01 1.410260438919067383e+00 2.183182001113891602e+00 3.306276082992553711e+00 3.148450136184692383e+00 3.223758459091186523e+00 3.093195438385009766e+00 3.078052043914794922e+00 2.870113611221313477e+00 2.570560932159423828e+00 2.557654380798339844e+00 2.125433444976806641e+00 2.116523981094360352e+00 1.767068743705749512e+00 1.672169208526611328e+00 1.806524276733398438e+00 2.266366243362426758e+00 3.777137279510498047e+00 3.983691692352294922e+00 4.347698688507080078e+00 4.439692974090576172e+00 4.375216960906982422e+00 4.545393466949462891e+00 4.464546680450439453e+00 4.825068473815917969e+00 4.795958518981933594e+00 4.667561054229736328e+00 4.529092788696289062e+00 4.004919528961181641e+00 3.687195301055908203e+00 3.594116449356079102e+00 3.774332284927368164e+00 3.764286041259765625e+00 4.604875564575195312e+00 5.071656227111816406e+00 5.358228683471679688e+00 5.287817001342773438e+00 4.850456714630126953e+00 5.093612670898437500e+00 5.247436046600341797e+00 5.326016426086425781e+00 5.218550682067871094e+00 4.624771118164062500e+00 3.551297187805175781e+00 4.094612598419189453e+00 4.460354328155517578e+00 4.793604373931884766e+00 4.358975410461425781e+00 4.061610221862792969e+00 3.369641065597534180e+00 3.177519798278808594e+00 2.780568599700927734e+00 2.748926877975463867e+00 2.511363267898559570e+00 2.624604225158691406e+00 2.953440189361572266e+00 3.067059040069580078e+00 2.353627920150756836e+00 2.048885107040405273e+00 1.912350654602050781e+00 1.894459247589111328e+00 1.549995541572570801e+00 1.395347952842712402e+00 1.005284190177917480e+00 8.879361152648925781e-01 1.041775107383728027e+00 1.635765314102172852e+00 2.802296876907348633e+00 6.540207862854003906e-01 5.349999070167541504e-01 4.898450970649719238e-01 5.073509216308593750e-01 5.902455449104309082e-01 3.915633261203765869e-01 3.106170594692230225e-01 3.646530508995056152e-01 6.448765397071838379e-01 8.250906467437744141e-01 1.104562163352966309e+00 8.172193765640258789e-01 6.236571669578552246e-01 4.116659760475158691e-01 3.888522684574127197e-01 3.018609285354614258e-01 3.059880137443542480e-01 3.877250850200653076e-01 4.165458083152770996e-01 5.851324796676635742e-01 7.619218826293945312e-01 9.202085733413696289e-01 1.670808158814907074e-02 1.401587855070829391e-02 1.431909799575805664e-01 -2.386835776269435883e-02 1.817514896392822266e-01 3.828471899032592773e-01 2.590439319610595703e-01 9.225397557020187378e-02 4.645775258541107178e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
